t,scenario,C_base,S,C_hum,K_ck,M_r,P_u,R_a,M_medio_agentes
3.6,ratificado,0.5232487563570787,0.0,0.5232487563570787,4.5397868702434395e-05,0.0,0.0,0.0,0.27727289950750655
3.7,ratificado,0.5270895991214537,0.0,0.5270895991214537,4.5397868702434395e-05,0.0,0.0,0.0,0.2829822101239199
3.8000000000000003,ratificado,0.5141706308363263,0.0,0.5141706308363263,4.5397868702434395e-05,0.0,0.0,0.0,0.28858327291520636
3.9000000000000004,ratificado,0.5072373067315127,0.0,0.5072373067315127,4.5397868702434395e-05,0.0,0.0,0.0,0.29416197900034047
4.0,ratificado,0.5091145289415103,0.0,0.5091145289415103,4.5397868702434395e-05,0.0,0.0,0.0,0.29977122396759087
4.1000000000000005,ratificado,0.5214048483650647,0.0,0.5214048483650647,4.5397868702434395e-05,0.0,0.0,0.0,0.30547232996749574
4.2,ratificado,0.5412724261930231,0.0,0.5412724261930231,4.5397868702434395e-05,0.0,0.0,0.0,0.3112695290120211
4.3,ratificado,0.559088116707981,0.0,0.559088116707981,4.5397868702434395e-05,0.0,0.0,0.0,0.31715314049032695
4.4,ratificado,0.5647822813176713,0.0,0.5647822813176713,4.5397868702434395e-05,0.0,0.0,0.0,0.3230436329819682
4.5,ratificado,0.5703093953752887,0.0,0.5703093953752887,4.5397868702434395e-05,0.0,0.0,0.0,0.32893960643381537
4.6000000000000005,ratificado,0.5711384157560147,0.0,0.5711384157560147,4.5397868702434395e-05,0.0,0.0,0.0,0.33483823662383927
4.7,ratificado,0.5633688094512668,0.0,0.5633688094512668,4.5397868702434395e-05,0.0,0.0,0.0,0.3406856662650787
4.800000000000001,ratificado,0.5525249044102822,0.0,0.5525249044102822,4.5397868702434395e-05,0.0,0.0,0.0,0.3464678196217208
4.9,ratificado,0.5491206004505271,0.0,0.5491206004505271,4.5397868702434395e-05,0.0,0.0,0.0,0.3522096899794651
5.0,ratificado,0.5538223199906417,0.0,0.5538223199906417,4.5397868702434395e-05,0.0,0.0,0.0,0.35794148639983053
5.1000000000000005,ratificado,0.5483716902265595,0.0,0.5483716902265595,4.5397868702434395e-05,0.0,0.0,0.0,0.3636114239886044
5.2,ratificado,0.5471680836948978,0.0,0.5471680836948978,4.5397868702434395e-05,0.0,0.0,0.0,0.3692396622033086
5.300000000000001,ratificado,0.540570862361448,0.0,0.540570862361448,4.5397868702434395e-05,0.0,0.0,0.0,0.374782046073076
5.4,ratificado,0.5429833195499427,0.0,0.5429833195499427,4.5397868702434395e-05,0.0,0.0,0.0,0.3802754025222482
5.5,ratificado,0.5648265408206122,0.0,0.5648265408206122,4.5397868702434395e-05,0.0,0.0,0.0,0.385820584526217
5.6000000000000005,ratificado,0.5755590555549028,0.0,0.5755590555549028,4.5397868702434395e-05,0.0,0.0,0.0,0.3913620549739499
5.7,ratificado,0.5786431753437526,0.0,0.5786431753437526,4.5397868702434395e-05,0.0,0.0,0.0,0.39688333435108714
5.800000000000001,ratificado,0.5777276373300537,0.0,0.5777276373300537,4.5397868702434395e-05,0.0,0.0,0.0,0.4023257126541141
5.9,ratificado,0.5767054900996066,0.0,0.5767054900996066,4.5397868702434395e-05,0.0,0.0,0.0,0.40769115985169346
6.0,ratificado,0.5754397886804663,0.0,0.5754397886804663,4.5397868702434395e-05,0.0,0.0,0.0,0.41299396535234173
6.1000000000000005,ratificado,0.5830816744010214,0.0,0.5830816744010214,4.5397868702434395e-05,0.0,0.0,0.0,0.4182567220997016
6.2,ratificado,0.5849232387157862,0.0,0.5849232387157862,4.5397868702434395e-05,0.0,0.0,0.0,0.4234675953031867
6.300000000000001,ratificado,0.5862340488884007,0.0,0.5862340488884007,4.5397868702434395e-05,0.0,0.0,0.0,0.42870924733236804
6.4,ratificado,0.5820313071159544,0.0,0.5820313071159544,4.5397868702434395e-05,0.0,0.0,0.0,0.4339480784161367
6.5,ratificado,0.5793699664248915,0.0,0.5793699664248915,4.5397868702434395e-05,0.0,0.0,0.0,0.43919451625052575
6.6000000000000005,ratificado,0.5795051321197671,0.0,0.5795051321197671,4.5397868702434395e-05,0.0,0.0,0.0,0.44451714670093045
6.7,ratificado,0.5845979820496378,0.0,0.5845979820496378,4.5397868702434395e-05,0.0,0.0,0.0,0.44987937369765385
6.800000000000001,ratificado,0.5828867694995432,0.0,0.5828867694995432,4.5397868702434395e-05,0.0,0.0,0.0,0.4552549502260349
6.9,ratificado,0.5767549713953517,0.0,0.5767549713953517,4.5397868702434395e-05,0.0,0.0,0.0,0.4606831089472079
7.0,ratificado,0.5751182604031786,0.0,0.5751182604031786,4.5397868702434395e-05,0.0,0.0,0.0,0.46612483758187195
7.1000000000000005,ratificado,0.5814608988936845,0.0,0.5814608988936845,4.5397868702434395e-05,0.0,0.0,0.0,0.4716286655312252
7.2,ratificado,0.5933783916122204,0.0,0.5933783916122204,4.5397868702434395e-05,0.0,0.0,0.0,0.4771887017501613
7.300000000000001,ratificado,0.6004425268308016,0.0,0.6004425268308016,4.5397868702434395e-05,0.0,0.0,0.0,0.4828112073934003
7.4,ratificado,0.6022674162935898,0.0,0.6022674162935898,4.5397868702434395e-05,0.0,0.0,0.0,0.4884735408764096
7.5,ratificado,0.603479834798621,0.0,0.603479834798621,4.5397868702434395e-05,0.0,0.0,0.0,0.4941570149819381
7.6000000000000005,ratificado,0.603352428198699,0.0,0.603352428198699,4.5397868702434395e-05,0.0,0.0,0.0,0.4998497970808976
7.7,ratificado,0.6071592879302696,0.0,0.6071592879302696,4.5397868702434395e-05,0.0,0.0,0.0,0.5055626087088185
7.800000000000001,ratificado,0.6044458057897084,0.0,0.6044458057897084,4.5397868702434395e-05,0.0,0.0,0.0,0.5112501462817669
7.9,ratificado,0.6111619439573832,0.0,0.6111619439573832,4.5397868702434395e-05,0.0,0.0,0.0,0.5169798470221552
8.0,ratificado,0.6118672313934415,0.2916666666666667,0.6847838980601081,0.0005527786369235996,0.5,0.25,0.125,0.5227175567684819
8.1,ratificado,0.6119191586403463,0.2916666666666667,0.6848358253070129,0.0005527786369235996,0.5,0.25,0.125,0.5284495151012367
8.200000000000001,ratificado,0.6091777533852885,0.2916666666666667,0.6820944200519551,0.0005527786369235996,0.5,0.25,0.125,0.5341613718261589
8.3,ratificado,0.602119107870517,0.3333333333333333,0.6854524412038504,0.0005527786369235996,0.5,0.375,0.125,0.5398106610847102
8.4,ratificado,0.5980339374280423,0.3333333333333333,0.6813672707613757,0.0005527786369235996,0.5,0.375,0.125,0.5454448250460111
8.5,ratificado,0.5940311028754854,0.3333333333333333,0.6773644362088188,0.0005527786369235996,0.5,0.375,0.125,0.5510700106646909
8.6,ratificado,0.5794991347912807,0.3333333333333333,0.662832468124614,0.0005527786369235996,0.5,0.375,0.125,0.5566193087704919
8.700000000000001,ratificado,0.5656628780245737,0.375,0.6594128780245737,0.0005527786369235996,0.5,0.5,0.125,0.5620756899122551
8.8,ratificado,0.5523244286833979,0.4583333333333333,0.6669077620167313,0.0066928509242848554,0.5,0.625,0.25,0.5675065012010854
8.9,ratificado,0.5400096777267126,0.4583333333333333,0.654593011060046,0.0066928509242848554,0.5,0.625,0.25,0.5728736204345141
9.0,ratificado,0.5412102707233566,0.4583333333333333,0.65579360405669,0.0066928509242848554,0.5,0.625,0.25,0.5781981697282884
9.1,ratificado,0.5489723166876844,0.4583333333333333,0.6635556500210178,0.0066928509242848554,0.5,0.625,0.25,0.5835280443818158
9.200000000000001,ratificado,0.5641163223911521,0.5416666666666666,0.6995329890578187,0.0066928509242848554,0.5,0.875,0.25,0.5888681789742802
9.3,ratificado,0.5709377433875249,0.5416666666666666,0.7063544100541915,0.0066928509242848554,0.5,0.875,0.25,0.594217363088648
9.4,ratificado,0.5700493555260737,0.5833333333333333,0.715882688859407,0.07585818002124355,0.5,0.875,0.375,0.5997322313955062
9.5,ratificado,0.5668768428406884,0.75,0.7543768428406884,0.9933071490757153,0.5,1.0,0.75,0.607978540375633
9.600000000000001,ratificado,0.5630898087697519,0.75,0.7505898087697519,0.9933071490757153,0.5,1.0,0.75,0.6161676846887371
9.700000000000001,ratificado,0.569967079088602,0.75,0.757467079088602,0.9933071490757153,0.5,1.0,0.75,0.6243291900354347
9.8,ratificado,0.5767185065194863,0.75,0.7642185065194863,0.9933071490757153,0.5,1.0,0.75,0.6324617158799666
9.9,ratificado,0.573734088267118,0.75,0.761234088267118,0.9933071490757153,0.5,1.0,0.75,0.6405245670079109
10.0,ratificado,0.5616262575007456,0.75,0.7491262575007456,0.9933071490757153,0.5,1.0,0.75,0.6485060904644482
10.100000000000001,ratificado,0.5558621601287771,0.75,0.7433621601287771,0.9933071490757153,0.5,1.0,0.75,0.6564719518040517
10.200000000000001,ratificado,0.5532884253502555,0.75,0.7407884253502555,0.9933071490757153,0.5,1.0,0.75,0.6644335177419265
10.3,ratificado,0.5576649934605259,0.75,0.7451649934605259,0.9933071490757153,0.5,1.0,0.75,0.6724076042832333
10.4,ratificado,0.5654439931154853,0.75,0.7529439931154853,0.9933071490757153,0.5,1.0,0.75,0.6804318371294373
10.5,ratificado,0.5621732297828057,0.75,0.7496732297828057,0.9933071490757153,0.5,1.0,0.75,0.6884306965309632
10.600000000000001,ratificado,0.566094457173367,0.75,0.753594457173367,0.9933071490757153,0.5,1.0,0.75,0.696439617354081
10.700000000000001,ratificado,0.5750603572235129,0.75,0.7625603572235129,0.9933071490757153,0.5,1.0,0.75,0.7044835754742126
10.8,ratificado,0.5777078460076418,0.75,0.7652078460076418,0.9933071490757153,0.5,1.0,0.75,0.7125425585770396
10.9,ratificado,0.5815896809736163,0.75,0.7690896809736163,0.9933071490757153,0.5,1.0,0.75,0.7206011489951599
11.0,ratificado,0.5822493381755105,0.75,0.7697493381755105,0.9933071490757153,0.5,1.0,0.75,0.7286605305947961
11.100000000000001,ratificado,0.586079745254813,0.75,0.773579745254813,0.9933071490757153,0.5,1.0,0.75,0.7367240828702355
11.200000000000001,ratificado,0.6025683366645678,0.75,0.7900683366645678,0.9933071490757153,0.5,1.0,0.75,0.7448323155186609
11.3,ratificado,0.6149828504577934,0.75,0.8024828504577934,0.9933071490757153,0.5,1.0,0.75,0.7529757946880896
11.4,ratificado,0.6219359405966024,0.75,0.8094359405966024,0.9933071490757153,0.5,1.0,0.75,0.7611072342378087
11.5,ratificado,0.6251382254016855,0.75,0.8126382254016855,0.9933071490757153,0.5,1.0,0.75,0.7692396318278438
11.600000000000001,ratificado,0.6262047900280056,0.75,0.8137047900280056,0.9933071490757153,0.5,1.0,0.75,0.7773353891055085
11.700000000000001,ratificado,0.6250103867419798,0.9583333333333333,0.8645937200753131,0.999999999986112,1.0,1.0,0.875,0.7854542473546358
11.8,ratificado,0.6265592496197445,0.9583333333333333,0.8661425829530778,0.999999999986112,1.0,1.0,0.875,0.7935455098056152
11.9,ratificado,0.6332181341892892,1.0,0.8832181341892892,0.9999999999999065,1.0,1.0,1.0,0.8016241226987568
12.0,ratificado,0.6324290343404535,1.0,0.8824290343404535,0.9999999999999065,1.0,1.0,1.0,0.80968305727447
12.100000000000001,ratificado,0.6323413167841418,1.0,0.8823413167841418,0.9999999999999065,1.0,1.0,1.0,0.8176838182663924
12.200000000000001,ratificado,0.6319442619650344,1.0,0.8819442619650344,0.9999999999999065,1.0,1.0,1.0,0.8256472288773258
12.3,ratificado,0.63018272522015,1.0,0.88018272522015,0.9999999999999065,1.0,1.0,1.0,0.8335492402165644
12.4,ratificado,0.6288257416951686,1.0,0.8788257416951686,0.9999999999999065,1.0,1.0,1.0,0.8413823598633721
12.5,ratificado,0.6299563042706529,1.0,0.8799563042706529,0.9999999999999065,1.0,1.0,1.0,0.8491745329440594
12.600000000000001,ratificado,0.6370469868749167,1.0,0.8870469868749167,0.9999999999999065,1.0,1.0,1.0,0.8569410360664006
12.700000000000001,ratificado,0.6405736942681379,1.0,0.8905736942681379,0.9999999999999065,1.0,1.0,1.0,0.8646537828346224
12.8,ratificado,0.6423790095925261,1.0,0.8923790095925261,0.9999999999999065,1.0,1.0,1.0,0.872321117327441
12.9,ratificado,0.6431031620829322,1.0,0.8931031620829322,0.9999999999999065,1.0,1.0,1.0,0.879907781501681
13.0,ratificado,0.6386532596684402,1.0,0.8886532596684402,0.9999999999999065,1.0,1.0,1.0,0.8874157741528813
13.100000000000001,ratificado,0.6384207934034911,1.0,0.8884207934034911,0.9999999999999065,1.0,1.0,1.0,0.8948421779278223
13.200000000000001,ratificado,0.6347156372559002,1.0,0.8847156372559002,0.9999999999999065,1.0,1.0,1.0,0.9022155145199643
13.3,ratificado,0.6237895516208308,1.0,0.8737895516208308,0.9999999999999065,1.0,1.0,1.0,0.9095622271836654
13.4,ratificado,0.6128112422866652,1.0,0.8628112422866652,0.9999999999999065,1.0,1.0,1.0,0.9168956124935383
13.5,ratificado,0.6046653662321289,1.0,0.8546653662321289,0.9999999999999065,1.0,1.0,1.0,0.9242486910075352
13.600000000000001,ratificado,0.6012815040854939,1.0,0.8512815040854939,0.9999999999999065,1.0,1.0,1.0,0.9315763883596294
13.700000000000001,ratificado,0.6029550357001978,1.0,0.8529550357001978,0.9999999999999065,1.0,1.0,1.0,0.9389348908628532
13.8,ratificado,0.6036647509444317,1.0,0.8536647509444317,0.9999999999999065,1.0,1.0,1.0,0.9463218886399161
13.9,ratificado,0.6098886297690529,1.0,0.8598886297690529,0.9999999999999065,1.0,1.0,1.0,0.953773689899726
14.0,ratificado,0.6130403570711842,1.0,0.8630403570711842,0.9999999999999065,1.0,1.0,1.0,0.9612329251558742
14.100000000000001,ratificado,0.6147004139619417,1.0,0.8647004139619417,0.9999999999999065,1.0,1.0,1.0,0.9686894700777848
14.200000000000001,ratificado,0.6169538936005369,1.0,0.8669538936005369,0.9999999999999065,1.0,1.0,1.0,0.9761704102393589
14.3,ratificado,0.6235795408817436,1.0,0.8735795408817436,0.9999999999999065,1.0,1.0,1.0,0.9836869811193254
14.4,ratificado,0.6220101513944345,1.0,0.8720101513944345,0.9999999999999065,1.0,1.0,1.0,0.9911943178123679
14.5,ratificado,0.618505431952067,1.0,0.868505431952067,0.9999999999999065,1.0,1.0,1.0,0.9987123343661825
14.600000000000001,ratificado,0.6173658873580059,1.0,0.8673658873580059,0.9999999999999065,1.0,1.0,1.0,1.0062370869696413
14.700000000000001,ratificado,0.6215118060986243,1.0,0.8715118060986243,0.9999999999999065,1.0,1.0,1.0,1.0137415963051095
14.8,ratificado,0.6279654841247635,1.0,0.8779654841247635,0.9999999999999065,1.0,1.0,1.0,1.0212619125163722
14.9,ratificado,0.6335220978321183,1.0,0.8835220978321183,0.9999999999999065,1.0,1.0,1.0,1.0287846015254059
15.0,ratificado,0.6372136773379087,1.0,0.8872136773379087,0.9999999999999065,1.0,1.0,1.0,1.0362993815438326
15.100000000000001,ratificado,0.6390432444248342,1.0,0.8890432444248342,0.9999999999999065,1.0,1.0,1.0,1.0437992713806263
15.200000000000001,ratificado,0.6463176014184814,1.0,0.8963176014184814,0.9999999999999065,1.0,1.0,1.0,1.0512886905701544
15.3,ratificado,0.6581224883116001,1.0,0.9081224883116001,0.9999999999999065,1.0,1.0,1.0,1.0587737348117177
15.4,ratificado,0.6637665888210517,1.0,0.9137665888210517,0.9999999999999065,1.0,1.0,1.0,1.0662347518106103
15.5,ratificado,0.6653750150419067,1.0,0.9153750150419067,0.9999999999999065,1.0,1.0,1.0,1.0736769399127086
15.600000000000001,ratificado,0.6622444925560866,1.0,0.9122444925560866,0.9999999999999065,1.0,1.0,1.0,1.0810690209191436
15.700000000000001,ratificado,0.6530409369865714,1.0,0.9030409369865714,0.9999999999999065,1.0,1.0,1.0,1.0884140536380487
15.8,ratificado,0.6423606421051626,1.0,0.8923606421051626,0.9999999999999065,1.0,1.0,1.0,1.095692455364016
15.9,ratificado,0.6395908628549616,1.0,0.8895908628549616,0.9999999999999065,1.0,1.0,1.0,1.1029102916996965
16.0,ratificado,0.6486792413003954,1.0,0.8986792413003954,0.9999999999999065,1.0,1.0,1.0,1.1101061014081985
16.1,ratificado,0.6548037644818886,1.0,0.9048037644818886,0.9999999999999065,1.0,1.0,1.0,1.117279253729503
16.2,ratificado,0.6533853367748176,1.0,0.9033853367748176,0.9999999999999065,1.0,1.0,1.0,1.1244107894122473
16.3,ratificado,0.6468126755786963,1.0,0.8968126755786963,0.9999999999999065,1.0,1.0,1.0,1.1314810082051419
16.400000000000002,ratificado,0.6435302284055727,1.0,0.8935302284055727,0.9999999999999065,1.0,1.0,1.0,1.1384866071078192
16.5,ratificado,0.6309487328161727,1.0,0.8809487328161727,0.9999999999999065,1.0,1.0,1.0,1.1454215850823375
16.6,ratificado,0.6174880453394014,1.0,0.8674880453394014,0.9999999999999065,1.0,1.0,1.0,1.152262482133688
16.7,ratificado,0.611652541102559,1.0,0.861652541102559,0.9999999999999065,1.0,1.0,1.0,1.1590581085744995
16.8,ratificado,0.6143580081399737,1.0,0.8643580081399737,0.9999999999999065,1.0,1.0,1.0,1.165871310990172
16.900000000000002,ratificado,0.6128622291583903,1.0,0.8628622291583903,0.9999999999999065,1.0,1.0,1.0,1.172709894956625
17.0,ratificado,0.6087099853543685,1.0,0.8587099853543685,0.9999999999999065,1.0,1.0,1.0,1.1795386205180705
17.1,ratificado,0.6039071969652499,1.0,0.8539071969652499,0.9999999999999065,1.0,1.0,1.0,1.1863688424122145
17.2,ratificado,0.6083488989346705,1.0,0.8583488989346705,0.9999999999999065,1.0,1.0,1.0,1.193199647273842
17.3,ratificado,0.6110258517854051,1.0,0.8610258517854051,0.9999999999999065,1.0,1.0,1.0,1.2000337691067662
17.400000000000002,ratificado,0.6139673213948917,1.0,0.8639673213948917,0.9999999999999065,1.0,1.0,1.0,1.2068682609240842
17.5,ratificado,0.6188576951773875,1.0,0.8688576951773875,0.9999999999999065,1.0,1.0,1.0,1.2136959980775974
17.6,ratificado,0.6239765732373267,1.0,0.8739765732373267,0.9999999999999065,1.0,1.0,1.0,1.2205241687064832
17.7,ratificado,0.6240704719466739,1.0,0.8740704719466739,0.9999999999999065,1.0,1.0,1.0,1.2273402064575911
17.8,ratificado,0.6262081810905911,1.0,0.8762081810905911,0.9999999999999065,1.0,1.0,1.0,1.234143791893894
17.900000000000002,ratificado,0.6264379139682215,1.0,0.8764379139682215,0.9999999999999065,1.0,1.0,1.0,1.240936138054264
18.0,ratificado,0.6259825113849065,1.0,0.8759825113849065,0.9999999999999065,1.0,1.0,1.0,1.2477080105472873
18.1,ratificado,0.6327701693682979,1.0,0.8827701693682979,0.9999999999999065,1.0,1.0,1.0,1.2544681750902789
18.2,ratificado,0.6326322938193122,1.0,0.8826322938193122,0.9999999999999065,1.0,1.0,1.0,1.2612040377462206
18.3,ratificado,0.6300064988453442,1.0,0.8800064988453442,0.9999999999999065,1.0,1.0,1.0,1.267902003905997
18.400000000000002,ratificado,0.6325311822150846,1.0,0.8825311822150846,0.9999999999999065,1.0,1.0,1.0,1.2745775426232944
18.5,ratificado,0.6340459033903971,1.0,0.8840459033903971,0.9999999999999065,1.0,1.0,1.0,1.2812240019472783
18.6,ratificado,0.641924691241317,1.0,0.891924691241317,0.9999999999999065,1.0,1.0,1.0,1.287859229353961
18.7,ratificado,0.6432900334100221,1.0,0.8932900334100221,0.9999999999999065,1.0,1.0,1.0,1.2944421644670716
18.8,ratificado,0.6404071665757987,1.0,0.8904071665757987,0.9999999999999065,1.0,1.0,1.0,1.3009696613963324
18.900000000000002,ratificado,0.6447773195147102,1.0,0.8947773195147102,0.9999999999999065,1.0,1.0,1.0,1.3074498773195118
19.0,ratificado,0.6509898710965576,1.0,0.9009898710965576,0.9999999999999065,1.0,1.0,1.0,1.313903640148955
19.1,ratificado,0.6536521518359601,1.0,0.9036521518359601,0.9999999999999065,1.0,1.0,1.0,1.3202748958599486
19.200000000000003,ratificado,0.6523014166758976,1.0,0.9023014166758976,0.9999999999999065,1.0,1.0,1.0,1.3265486789683405
19.3,ratificado,0.6465336899501297,1.0,0.8965336899501297,0.9999999999999065,1.0,1.0,1.0,1.332765950493783
19.400000000000002,ratificado,0.638260239472459,1.0,0.888260239472459,0.9999999999999065,1.0,1.0,1.0,1.3388964228238418
19.5,ratificado,0.6355453533209975,1.0,0.8855453533209975,0.9999999999999065,1.0,1.0,1.0,1.34494897658106
19.6,ratificado,0.6387367894664492,1.0,0.8887367894664492,0.9999999999999065,1.0,1.0,1.0,1.35092738378968
19.700000000000003,ratificado,0.641292986786596,1.0,0.891292986786596,0.9999999999999065,1.0,1.0,1.0,1.3568031917433236
19.8,ratificado,0.6398624726181135,1.0,0.8898624726181135,0.9999999999999065,1.0,1.0,1.0,1.3625609735177515
19.900000000000002,ratificado,0.6297121542238995,1.0,0.8797121542238995,0.9999999999999065,1.0,1.0,1.0,1.3682271128029644
20.0,ratificado,0.619417100249019,1.0,0.869417100249019,0.9999999999999065,1.0,1.0,1.0,1.3737643991890178
20.1,ratificado,0.6076335909572692,1.0,0.8576335909572692,0.9999999999999065,1.0,1.0,1.0,1.3791611099554295
20.200000000000003,ratificado,0.6116354481511902,1.0,0.8616354481511902,0.9999999999999065,1.0,1.0,1.0,1.3844937542161153
20.3,ratificado,0.6153497431125124,1.0,0.8653497431125124,0.9999999999999065,1.0,1.0,1.0,1.3898314552986806
20.400000000000002,ratificado,0.6203031096223981,1.0,0.8703031096223981,0.9999999999999065,1.0,1.0,1.0,1.395257967557082
20.5,ratificado,0.6327782787809471,1.0,0.8827782787809471,0.9999999999999065,1.0,1.0,1.0,1.4007115770648777
20.6,ratificado,0.6308049014631124,1.0,0.8808049014631124,0.9999999999999065,1.0,1.0,1.0,1.4062271796966375
20.700000000000003,ratificado,0.6316442865351934,1.0,0.8816442865351934,0.9999999999999065,1.0,1.0,1.0,1.4118190945734126
20.8,ratificado,0.6406438777722726,1.0,0.8906438777722726,0.9999999999999065,1.0,1.0,1.0,1.4174706480929973
20.900000000000002,ratificado,0.6417440913550827,1.0,0.8917440913550827,0.9999999999999065,1.0,1.0,1.0,1.423196178740231
21.0,ratificado,0.6447090078332616,1.0,0.8947090078332616,0.9999999999999065,1.0,1.0,1.0,1.4289905095689703
21.1,ratificado,0.6436276084847838,1.0,0.8936276084847838,0.9999999999999065,1.0,1.0,1.0,1.4348205558297438
21.200000000000003,ratificado,0.6494674480139513,1.0,0.8994674480139513,0.9999999999999065,1.0,1.0,1.0,1.4406895692163915
21.3,ratificado,0.6554984945826942,1.0,0.9054984945826942,0.9999999999999065,1.0,1.0,1.0,1.4466243768838338
21.400000000000002,ratificado,0.6549483603494112,1.0,0.9049483603494112,0.9999999999999065,1.0,1.0,1.0,1.4525591084189349
21.5,ratificado,0.655002642606092,1.0,0.905002642606092,0.9999999999999065,1.0,1.0,1.0,1.4584869343099593
21.6,ratificado,0.6514220174531065,1.0,0.9014220174531065,0.9999999999999065,1.0,1.0,1.0,1.464430905863004
21.700000000000003,ratificado,0.6485553963611701,1.0,0.8985553963611701,0.9999999999999065,1.0,1.0,1.0,1.4703917033506335
21.8,ratificado,0.6501084853557701,1.0,0.9001084853557701,0.9999999999999065,1.0,1.0,1.0,1.4763611749635315
21.900000000000002,ratificado,0.6584758738083103,1.0,0.9084758738083103,0.9999999999999065,1.0,1.0,1.0,1.4823608529991184
22.0,ratificado,0.6616951356857972,1.0,0.9116951356857972,0.9999999999999065,1.0,1.0,1.0,1.488370581266435
22.1,ratificado,0.6594972888455796,1.0,0.9094972888455796,0.9999999999999065,1.0,1.0,1.0,1.49435036464812
22.200000000000003,ratificado,0.6583296978861688,1.0,0.9083296978861688,0.9999999999999065,1.0,1.0,1.0,1.5003168286781103
22.3,ratificado,0.6567656244146272,1.0,0.9067656244146272,0.9999999999999065,1.0,1.0,1.0,1.5062806746948048
22.400000000000002,ratificado,0.6589239578038226,1.0,0.9089239578038226,0.9999999999999065,1.0,1.0,1.0,1.5122147512672302
22.5,ratificado,0.6596568478583278,1.0,0.9096568478583278,0.9999999999999065,1.0,1.0,1.0,1.518150332688419
22.6,ratificado,0.6622495646195601,1.0,0.9122495646195601,0.9999999999999065,1.0,1.0,1.0,1.5240632654348427
22.700000000000003,ratificado,0.6628538588589381,1.0,0.9128538588589381,0.9999999999999065,1.0,1.0,1.0,1.5299471354207308
22.8,ratificado,0.6604594672883267,1.0,0.9104594672883267,0.9999999999999065,1.0,1.0,1.0,1.535795612497576
22.900000000000002,ratificado,0.6490330361926122,1.0,0.8990330361926122,0.9999999999999065,1.0,1.0,1.0,1.5416005937450732
23.0,ratificado,0.6524237639415944,1.0,0.9024237639415944,0.9999999999999065,1.0,1.0,1.0,1.547393934909299
23.1,ratificado,0.6659477599278215,1.0,0.9159477599278215,0.9999999999999065,1.0,1.0,1.0,1.553169410434888
23.200000000000003,ratificado,0.673393711556999,1.0,0.923393711556999,0.9999999999999065,1.0,1.0,1.0,1.5589074322260277
23.3,ratificado,0.6749368882417888,1.0,0.9249368882417888,0.9999999999999065,1.0,1.0,1.0,1.5646230633780376
23.400000000000002,ratificado,0.6759433239554431,1.0,0.9259433239554431,0.9999999999999065,1.0,1.0,1.0,1.5703109182298634
23.5,ratificado,0.6801308452452838,1.0,0.9301308452452838,0.9999999999999065,1.0,1.0,1.0,1.5759531339307897
23.6,ratificado,0.6809028584356469,1.0,0.9309028584356469,0.9999999999999065,1.0,1.0,1.0,1.5815613797806785
23.700000000000003,ratificado,0.6793105449104645,1.0,0.9293105449104645,0.9999999999999065,1.0,1.0,1.0,1.5871327732407208
23.8,ratificado,0.672090231565902,1.0,0.922090231565902,0.9999999999999065,1.0,1.0,1.0,1.5926466996610449
23.900000000000002,ratificado,0.6646668206649133,1.0,0.9146668206649133,0.9999999999999065,1.0,1.0,1.0,1.598124531821676
24.0,ratificado,0.6497174611160981,1.0,0.8997174611160981,0.9999999999999065,1.0,1.0,1.0,1.603604744657245
24.1,ratificado,0.6444291568143568,1.0,0.8944291568143568,0.9999999999999065,1.0,1.0,1.0,1.609058656710531
24.200000000000003,ratificado,0.6410934287546609,1.0,0.8910934287546609,0.9999999999999065,1.0,1.0,1.0,1.6144969506021274
24.3,ratificado,0.6507513030191943,1.0,0.9007513030191943,0.9999999999999065,1.0,1.0,1.0,1.6199820736674297
24.400000000000002,ratificado,0.6569075410421277,1.0,0.9069075410421277,0.9999999999999065,1.0,1.0,1.0,1.625477223414257
24.5,ratificado,0.6650435253452329,1.0,0.9150435253452329,0.9999999999999065,1.0,1.0,1.0,1.6309822285252722
24.6,ratificado,0.6670656763265359,1.0,0.9170656763265359,0.9999999999999065,1.0,1.0,1.0,1.6364911881728372
24.700000000000003,ratificado,0.6601310453431761,1.0,0.9101310453431761,0.9999999999999065,1.0,1.0,1.0,1.6419875746529082
24.8,ratificado,0.6444790613071409,1.0,0.8944790613071409,0.9999999999999065,1.0,1.0,1.0,1.647476326988797
24.900000000000002,ratificado,0.6373118079999259,1.0,0.8873118079999259,0.9999999999999065,1.0,1.0,1.0,1.6529510237256453
25.0,ratificado,0.6494999164095199,1.0,0.8994999164095199,0.9999999999999065,1.0,1.0,1.0,1.6584276251544767
25.1,ratificado,0.6663175942492632,1.0,0.9163175942492632,0.9999999999999065,1.0,1.0,1.0,1.6639044679992039
25.200000000000003,ratificado,0.6820416802618543,1.0,0.9320416802618543,0.9999999999999065,1.0,1.0,1.0,1.6693798406404443
25.3,ratificado,0.6913699660764079,1.0,0.9413699660764079,0.9999999999999065,1.0,1.0,1.0,1.6748486075010423
25.400000000000002,ratificado,0.6956748344364333,1.0,0.9456748344364333,0.9999999999999065,1.0,1.0,1.0,1.6802797831029326
25.5,ratificado,0.6975987512179705,1.0,0.9475987512179705,0.9999999999999065,1.0,1.0,1.0,1.6857051168292083
25.6,ratificado,0.6997073903953724,1.0,0.9497073903953724,0.9999999999999065,1.0,1.0,1.0,1.6911028274335318
